"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","POND2"
"708",1968,"14","42-60",2,4,40
"709",1968,"14","42-60",2,5,196
"710",1968,"14","42-60",2,6,520
"711",1968,"14","42-60",2,9,8
"712",1968,"14","42-60",3,9,8
"713",1968,"14","42-60",5,8,5480
"714",1968,"14","42-60",6,9,22908
"715",1968,"14","6-24",1,1,3652
"716",1968,"14","6-24",1,2,1004
"717",1968,"14","6-24",1,3,700
"718",1968,"14","6-24",1,4,4640
"719",1968,"14","6-24",1,5,15560
"720",1968,"14","6-24",1,6,25588
"721",1968,"14","6-24",2,3,8
"722",1968,"14","6-24",2,4,100
"723",1968,"14","6-24",2,5,836
"724",1968,"14","6-24",2,6,1056
"725",1968,"14","6-24",2,9,376
"726",1968,"14","6-24",3,9,32184
"727",1968,"14","6-24",4,9,2992
"728",1968,"14","6-24",6,9,89604
"729",1968,"14","60 and more",1,1,6084
"730",1968,"14","60 and more",1,2,3352
"731",1968,"14","60 and more",1,3,528
"732",1968,"14","60 and more",1,4,1628
"733",1968,"14","60 and more",1,5,2364
"734",1968,"14","60 and more",1,6,3248
"735",1968,"14","60 and more",2,3,4
"736",1968,"14","60 and more",2,4,8
"737",1968,"14","60 and more",2,5,32
"738",1968,"14","60 and more",2,6,64
"739",1968,"14","60 and more",5,8,38472
"740",1968,"14","60 and more",6,9,17956
"741",1968,"14","<6",6,9,59508
"742",1968,"15","25-42",1,1,7392
"743",1968,"15","25-42",1,2,2792
"744",1968,"15","25-42",1,3,676
"745",1968,"15","25-42",1,4,2444
"746",1968,"15","25-42",1,5,3104
"747",1968,"15","25-42",1,6,7628
"748",1968,"15","25-42",2,4,16
"749",1968,"15","25-42",2,5,72
"750",1968,"15","25-42",2,6,180
"751",1968,"15","25-42",3,9,60
"752",1968,"15","25-42",4,9,16
"753",1968,"15","25-42",6,9,10476
"754",1968,"15","42-60",1,1,8728
"755",1968,"15","42-60",1,2,3748
"756",1968,"15","42-60",1,3,628
"757",1968,"15","42-60",1,4,1588
"758",1968,"15","42-60",1,5,2252
"759",1968,"15","42-60",1,6,5160
"760",1968,"15","42-60",2,4,12
"761",1968,"15","42-60",2,5,16
"762",1968,"15","42-60",2,6,268
"763",1968,"15","42-60",2,9,4
"764",1968,"15","42-60",3,9,4
"765",1968,"15","42-60",5,8,2212
"766",1968,"15","42-60",6,9,10020
"767",1968,"15","6-24",1,1,2984
"768",1968,"15","6-24",1,2,528
"769",1968,"15","6-24",1,3,36
"770",1968,"15","6-24",1,4,944
"771",1968,"15","6-24",1,5,2712
"772",1968,"15","6-24",1,6,5028
"773",1968,"15","6-24",2,4,24
"774",1968,"15","6-24",2,5,172
"775",1968,"15","6-24",2,6,232
"776",1968,"15","6-24",2,9,24
"777",1968,"15","6-24",3,9,9744
"778",1968,"15","6-24",4,9,836
"779",1968,"15","6-24",6,9,27036
"780",1968,"15","60 and more",1,1,4412
"781",1968,"15","60 and more",1,2,1476
"782",1968,"15","60 and more",1,3,136
"783",1968,"15","60 and more",1,4,312
"784",1968,"15","60 and more",1,5,360
"785",1968,"15","60 and more",1,6,804
"786",1968,"15","60 and more",2,4,4
"787",1968,"15","60 and more",2,5,4
"788",1968,"15","60 and more",2,6,24
"789",1968,"15","60 and more",5,8,16492
"790",1968,"15","60 and more",6,9,9684
"791",1968,"15","<6",6,9,16288
"792",1968,"16","25-42",1,1,8420
"793",1968,"16","25-42",1,2,5156
"794",1968,"16","25-42",1,3,1744
"795",1968,"16","25-42",1,4,4700
"796",1968,"16","25-42",1,5,8488
"797",1968,"16","25-42",1,6,20020
"798",1968,"16","25-42",2,3,12
"799",1968,"16","25-42",2,4,32
"800",1968,"16","25-42",2,5,156
"801",1968,"16","25-42",2,6,196
"802",1968,"16","25-42",3,9,128
"803",1968,"16","25-42",4,9,36
"804",1968,"16","25-42",6,9,20380
"805",1968,"16","42-60",1,1,12528
"806",1968,"16","42-60",1,2,6508
"807",1968,"16","42-60",1,3,1820
"808",1968,"16","42-60",1,4,3220
"809",1968,"16","42-60",1,5,6380
"810",1968,"16","42-60",1,6,14320
"811",1968,"16","42-60",2,3,8
"812",1968,"16","42-60",2,4,40
"813",1968,"16","42-60",2,5,76
"814",1968,"16","42-60",2,6,220
"815",1968,"16","42-60",3,9,12
"816",1968,"16","42-60",5,8,3752
"817",1968,"16","42-60",6,9,17544
"818",1968,"16","6-24",1,1,2628
"819",1968,"16","6-24",1,2,928
"820",1968,"16","6-24",1,3,184
"821",1968,"16","6-24",1,4,1636
"822",1968,"16","6-24",1,5,6792
"823",1968,"16","6-24",1,6,15396
"824",1968,"16","6-24",2,4,68
"825",1968,"16","6-24",2,5,456
"826",1968,"16","6-24",2,6,456
"827",1968,"16","6-24",2,9,16
"828",1968,"16","6-24",3,9,16236
"829",1968,"16","6-24",4,9,1596
"830",1968,"16","6-24",6,9,52384
"831",1968,"16","60 and more",1,1,5668
"832",1968,"16","60 and more",1,2,2304
"833",1968,"16","60 and more",1,3,344
"834",1968,"16","60 and more",1,4,580
"835",1968,"16","60 and more",1,5,1176
"836",1968,"16","60 and more",1,6,2248
"837",1968,"16","60 and more",2,4,4
"838",1968,"16","60 and more",2,5,4
"839",1968,"16","60 and more",2,6,8
"840",1968,"16","60 and more",5,8,35920
"841",1968,"16","60 and more",6,9,15496
"842",1968,"16","<6",6,9,31764
"843",1968,"17","25-42",1,1,12456
"844",1968,"17","25-42",1,2,7452
"845",1968,"17","25-42",1,3,2484
"846",1968,"17","25-42",1,4,7420
"847",1968,"17","25-42",1,5,12812
"848",1968,"17","25-42",1,6,22168
"849",1968,"17","25-42",2,3,24
"850",1968,"17","25-42",2,4,96
"851",1968,"17","25-42",2,5,268
"852",1968,"17","25-42",2,6,484
"853",1968,"17","25-42",2,9,8
"854",1968,"17","25-42",3,9,156
"855",1968,"17","25-42",4,9,44
"856",1968,"17","25-42",6,9,32804
"857",1968,"17","42-60",1,1,16164
"858",1968,"17","42-60",1,2,9440
"859",1968,"17","42-60",1,3,2264
"860",1968,"17","42-60",1,4,5284
"861",1968,"17","42-60",1,5,10008
"862",1968,"17","42-60",1,6,14896
"863",1968,"17","42-60",2,3,8
"864",1968,"17","42-60",2,4,72
"865",1968,"17","42-60",2,5,240
"866",1968,"17","42-60",2,6,464
"867",1968,"17","42-60",3,9,4
"868",1968,"17","42-60",4,9,4
"869",1968,"17","42-60",5,8,6056
"870",1968,"17","42-60",6,9,31084
"871",1968,"17","6-24",1,1,4140
"872",1968,"17","6-24",1,2,1048
"873",1968,"17","6-24",1,3,272
"874",1968,"17","6-24",1,4,3104
"875",1968,"17","6-24",1,5,12004
"876",1968,"17","6-24",1,6,19896
"877",1968,"17","6-24",2,3,4
"878",1968,"17","6-24",2,4,92
"879",1968,"17","6-24",2,5,792
"880",1968,"17","6-24",2,6,700
"881",1968,"17","6-24",2,9,92
"882",1968,"17","6-24",3,9,24512
"883",1968,"17","6-24",4,9,2504
"884",1968,"17","6-24",6,9,80708
"885",1968,"17","60 and more",1,1,6064
"886",1968,"17","60 and more",1,2,2900
"887",1968,"17","60 and more",1,3,440
"888",1968,"17","60 and more",1,4,840
"889",1968,"17","60 and more",1,5,1696
"890",1968,"17","60 and more",1,6,2196
"891",1968,"17","60 and more",2,3,16
"892",1968,"17","60 and more",2,4,24
"893",1968,"17","60 and more",2,5,24
"894",1968,"17","60 and more",2,6,88
"895",1968,"17","60 and more",5,8,48156
"896",1968,"17","60 and more",6,9,29656
"897",1968,"17","<6",6,9,48036
"898",1968,"18","25-42",1,1,4840
"899",1968,"18","25-42",1,2,4180
"900",1968,"18","25-42",1,3,1868
"901",1968,"18","25-42",1,4,5644
"902",1968,"18","25-42",1,5,7968
"903",1968,"18","25-42",1,6,19820
"904",1968,"18","25-42",2,3,8
"905",1968,"18","25-42",2,4,24
"906",1968,"18","25-42",2,5,144
"907",1968,"18","25-42",2,6,268
"908",1968,"18","25-42",3,9,140
"909",1968,"18","25-42",4,9,32
"910",1968,"18","25-42",6,9,18624
"911",1968,"18","42-60",1,1,6896
"912",1968,"18","42-60",1,2,6004
"913",1968,"18","42-60",1,3,1544
"914",1968,"18","42-60",1,4,3812
"915",1968,"18","42-60",1,5,6528
"916",1968,"18","42-60",1,6,14756
"917",1968,"18","42-60",2,3,8
"918",1968,"18","42-60",2,4,24
"919",1968,"18","42-60",2,5,96
"920",1968,"18","42-60",2,6,292
"921",1968,"18","42-60",3,9,24
"922",1968,"18","42-60",5,8,3076
"923",1968,"18","42-60",6,9,18588
"924",1968,"18","6-24",1,1,1484
"925",1968,"18","6-24",1,2,736
"926",1968,"18","6-24",1,3,200
"927",1968,"18","6-24",1,4,1864
"928",1968,"18","6-24",1,5,6956
"929",1968,"18","6-24",1,6,14856
"930",1968,"18","6-24",2,4,52
"931",1968,"18","6-24",2,5,292
"932",1968,"18","6-24",2,6,492
"933",1968,"18","6-24",2,9,4
"934",1968,"18","6-24",3,9,14260
"935",1968,"18","6-24",4,9,1272
"936",1968,"18","6-24",6,9,44744
"937",1968,"18","60 and more",1,1,3452
"938",1968,"18","60 and more",1,2,2016
"939",1968,"18","60 and more",1,3,276
"940",1968,"18","60 and more",1,4,616
"941",1968,"18","60 and more",1,5,1344
"942",1968,"18","60 and more",1,6,2632
"943",1968,"18","60 and more",2,4,8
"944",1968,"18","60 and more",2,5,16
"945",1968,"18","60 and more",2,6,40
"946",1968,"18","60 and more",5,8,33968
"947",1968,"18","60 and more",6,9,19196
"948",1968,"18","<6",6,9,28416
"949",1968,"19","25-42",1,1,8328
"950",1968,"19","25-42",1,2,4096
"951",1968,"19","25-42",1,3,1380
"952",1968,"19","25-42",1,4,4084
"953",1968,"19","25-42",1,5,5256
"954",1968,"19","25-42",1,6,11224
"955",1968,"19","25-42",2,4,16
"956",1968,"19","25-42",2,5,100
"957",1968,"19","25-42",2,6,120
"958",1968,"19","25-42",2,9,12
"959",1968,"19","25-42",3,9,76
"960",1968,"19","25-42",4,9,24
"961",1968,"19","25-42",6,9,14092
"962",1968,"19","42-60",1,1,13728
"963",1968,"19","42-60",1,2,5428
"964",1968,"19","42-60",1,3,1228
"965",1968,"19","42-60",1,4,2928
"966",1968,"19","42-60",1,5,4304
"967",1968,"19","42-60",1,6,8232
"968",1968,"19","42-60",2,4,20
"969",1968,"19","42-60",2,5,64
"970",1968,"19","42-60",2,6,128
"971",1968,"19","42-60",3,9,8
"972",1968,"19","42-60",5,8,3840
"973",1968,"19","42-60",6,9,13804
"974",1968,"19","6-24",1,1,2244
"975",1968,"19","6-24",1,2,492
"976",1968,"19","6-24",1,3,108
"977",1968,"19","6-24",1,4,1392
"978",1968,"19","6-24",1,5,3904
"979",1968,"19","6-24",1,6,7636
"980",1968,"19","6-24",2,3,4
"981",1968,"19","6-24",2,4,32
"982",1968,"19","6-24",2,5,176
"983",1968,"19","6-24",2,6,164
"984",1968,"19","6-24",2,9,148
"985",1968,"19","6-24",3,9,13532
"986",1968,"19","6-24",4,9,1176
"987",1968,"19","6-24",6,9,32212
"988",1968,"19","60 and more",1,1,8224
"989",1968,"19","60 and more",1,2,1904
"990",1968,"19","60 and more",1,3,176
"991",1968,"19","60 and more",1,4,424
"992",1968,"19","60 and more",1,5,616
"993",1968,"19","60 and more",1,6,836
"994",1968,"19","60 and more",2,5,16
"995",1968,"19","60 and more",2,6,32
"996",1968,"19","60 and more",5,8,29028
"997",1968,"19","60 and more",6,9,12040
"998",1968,"19","<6",6,9,18848
"999",1968,"21","25-42",1,1,6200
"1000",1968,"21","25-42",1,2,5740
"1001",1968,"21","25-42",1,3,3880
"1002",1968,"21","25-42",1,4,10180
"1003",1968,"21","25-42",1,5,14584
"1004",1968,"21","25-42",1,6,24596
"1005",1968,"21","25-42",2,3,20
"1006",1968,"21","25-42",2,4,80
"1007",1968,"21","25-42",2,5,180
"1008",1968,"21","25-42",2,6,272
"1009",1968,"21","25-42",3,9,472
"1010",1968,"21","25-42",4,9,108
"1011",1968,"21","25-42",6,9,26152
"1012",1968,"21","42-60",1,1,7508
"1013",1968,"21","42-60",1,2,6608
"1014",1968,"21","42-60",1,3,3264
"1015",1968,"21","42-60",1,4,6200
"1016",1968,"21","42-60",1,5,10936
"1017",1968,"21","42-60",1,6,16132
"1018",1968,"21","42-60",2,3,8
"1019",1968,"21","42-60",2,4,8
"1020",1968,"21","42-60",2,5,120
"1021",1968,"21","42-60",2,6,356
"1022",1968,"21","42-60",3,9,12
"1023",1968,"21","42-60",5,8,4648
"1024",1968,"21","42-60",6,9,21964
"1025",1968,"21","6-24",1,1,2156
"1026",1968,"21","6-24",1,2,916
"1027",1968,"21","6-24",1,3,636
"1028",1968,"21","6-24",1,4,3788
"1029",1968,"21","6-24",1,5,12928
"1030",1968,"21","6-24",1,6,19404
"1031",1968,"21","6-24",2,3,16
"1032",1968,"21","6-24",2,4,104
"1033",1968,"21","6-24",2,5,328
"1034",1968,"21","6-24",2,6,556
"1035",1968,"21","6-24",2,9,20
"1036",1968,"21","6-24",3,9,28960
"1037",1968,"21","6-24",4,9,2220
"1038",1968,"21","6-24",6,9,65508
"1039",1968,"21","60 and more",1,1,3744
"1040",1968,"21","60 and more",1,2,2444
"1041",1968,"21","60 and more",1,3,544
"1042",1968,"21","60 and more",1,4,988
"1043",1968,"21","60 and more",1,5,1884
"1044",1968,"21","60 and more",1,6,2748
"1045",1968,"21","60 and more",2,3,8
"1046",1968,"21","60 and more",2,4,4
"1047",1968,"21","60 and more",2,5,16
"1048",1968,"21","60 and more",2,6,84
"1049",1968,"21","60 and more",5,8,35660
"1050",1968,"21","60 and more",6,9,20588
"1051",1968,"21","<6",6,9,45084
"1052",1968,"22","25-42",1,1,25484
"1053",1968,"22","25-42",1,2,9148
"1054",1968,"22","25-42",1,3,2992
"1055",1968,"22","25-42",1,4,7344
"1056",1968,"22","25-42",1,5,9612
"1057",1968,"22","25-42",1,6,21816
"1058",1968,"22","25-42",2,3,24
"1059",1968,"22","25-42",2,4,40
"1060",1968,"22","25-42",2,5,136
"1061",1968,"22","25-42",2,6,496
"1062",1968,"22","25-42",2,9,12
"1063",1968,"22","25-42",3,9,152
"1064",1968,"22","25-42",4,9,24
"1065",1968,"22","25-42",6,9,27144
"1066",1968,"22","42-60",1,1,31464
"1067",1968,"22","42-60",1,2,9960
"1068",1968,"22","42-60",1,3,1940
"1069",1968,"22","42-60",1,4,4804
"1070",1968,"22","42-60",1,5,7200
"1071",1968,"22","42-60",1,6,14796
"1072",1968,"22","42-60",2,3,8
"1073",1968,"22","42-60",2,4,16
"1074",1968,"22","42-60",2,5,100
"1075",1968,"22","42-60",2,6,556
"1076",1968,"22","42-60",2,9,8
"1077",1968,"22","42-60",5,8,8028
"1078",1968,"22","42-60",6,9,27392
"1079",1968,"22","6-24",1,1,8364
"1080",1968,"22","6-24",1,2,1268
"1081",1968,"22","6-24",1,3,364
"1082",1968,"22","6-24",1,4,3420
"1083",1968,"22","6-24",1,5,10088
"1084",1968,"22","6-24",1,6,16128
"1085",1968,"22","6-24",2,4,84
"1086",1968,"22","6-24",2,5,368
"1087",1968,"22","6-24",2,6,532
"1088",1968,"22","6-24",2,9,96
"1089",1968,"22","6-24",3,9,30676
"1090",1968,"22","6-24",4,9,2660
"1091",1968,"22","6-24",6,9,78344
"1092",1968,"22","60 and more",1,1,10188
"1093",1968,"22","60 and more",1,2,2872
"1094",1968,"22","60 and more",1,3,304
"1095",1968,"22","60 and more",1,4,1096
"1096",1968,"22","60 and more",1,5,1008
"1097",1968,"22","60 and more",1,6,1744
"1098",1968,"22","60 and more",2,4,4
"1099",1968,"22","60 and more",2,5,12
"1100",1968,"22","60 and more",2,6,56
"1101",1968,"22","60 and more",5,8,50276
"1102",1968,"22","60 and more",6,9,25096
"1103",1968,"22","<6",6,9,50956
"1104",1968,"23","25-42",1,1,8324
"1105",1968,"23","25-42",1,2,2348
"1106",1968,"23","25-42",1,3,556
"1107",1968,"23","25-42",1,4,1712
"1108",1968,"23","25-42",1,5,2712
"1109",1968,"23","25-42",1,6,6388
"1110",1968,"23","25-42",2,4,16
"1111",1968,"23","25-42",2,5,36
"1112",1968,"23","25-42",2,6,112
"1113",1968,"23","25-42",2,9,4
"1114",1968,"23","25-42",3,9,44
"1115",1968,"23","25-42",4,9,12
"1116",1968,"23","25-42",6,9,7380
"1117",1968,"23","42-60",1,1,11960
"1118",1968,"23","42-60",1,2,3548
"1119",1968,"23","42-60",1,3,544
"1120",1968,"23","42-60",1,4,1176
"1121",1968,"23","42-60",1,5,2352
"1122",1968,"23","42-60",1,6,4848
"1123",1968,"23","42-60",2,3,4
"1124",1968,"23","42-60",2,4,12
"1125",1968,"23","42-60",2,5,28
"1126",1968,"23","42-60",2,6,136
"1127",1968,"23","42-60",5,8,1832
"1128",1968,"23","42-60",6,9,7452
"1129",1968,"23","6-24",1,1,2328
"1130",1968,"23","6-24",1,2,332
"1131",1968,"23","6-24",1,3,36
"1132",1968,"23","6-24",1,4,780
"1133",1968,"23","6-24",1,5,2028
"1134",1968,"23","6-24",1,6,4360
"1135",1968,"23","6-24",2,4,20
"1136",1968,"23","6-24",2,5,132
"1137",1968,"23","6-24",2,6,156
"1138",1968,"23","6-24",2,9,96
"1139",1968,"23","6-24",3,9,7376
"1140",1968,"23","6-24",4,9,648
"1141",1968,"23","6-24",6,9,19480
"1142",1968,"23","60 and more",1,1,6764
"1143",1968,"23","60 and more",1,2,1512
"1144",1968,"23","60 and more",1,3,132
"1145",1968,"23","60 and more",1,4,264
"1146",1968,"23","60 and more",1,5,508
"1147",1968,"23","60 and more",1,6,940
"1148",1968,"23","60 and more",2,6,28
"1149",1968,"23","60 and more",5,8,24604
"1150",1968,"23","60 and more",6,9,7708
"1151",1968,"23","<6",6,9,11608
"1152",1968,"24","25-42",1,1,13396
"1153",1968,"24","25-42",1,2,6264
"1154",1968,"24","25-42",1,3,1612
"1155",1968,"24","25-42",1,4,4772
"1156",1968,"24","25-42",1,5,7748
"1157",1968,"24","25-42",1,6,17912
"1158",1968,"24","25-42",2,3,16
"1159",1968,"24","25-42",2,4,52
"1160",1968,"24","25-42",2,5,164
"1161",1968,"24","25-42",2,6,280
"1162",1968,"24","25-42",2,9,4
"1163",1968,"24","25-42",3,9,188
"1164",1968,"24","25-42",4,9,44
"1165",1968,"24","25-42",6,9,22172
"1166",1968,"24","42-60",1,1,21336
"1167",1968,"24","42-60",1,2,7824
"1168",1968,"24","42-60",1,3,1760
"1169",1968,"24","42-60",1,4,3660
"1170",1968,"24","42-60",1,5,6800
"1171",1968,"24","42-60",1,6,14112
"1172",1968,"24","42-60",2,3,8
"1173",1968,"24","42-60",2,4,48
"1174",1968,"24","42-60",2,5,108
"1175",1968,"24","42-60",2,6,312
"1176",1968,"24","42-60",3,9,16
"1177",1968,"24","42-60",5,8,5180
"1178",1968,"24","42-60",6,9,22464
"1179",1968,"24","6-24",1,1,4120
"1180",1968,"24","6-24",1,2,1164
"1181",1968,"24","6-24",1,3,192
"1182",1968,"24","6-24",1,4,1792
"1183",1968,"24","6-24",1,5,6336
"1184",1968,"24","6-24",1,6,14136
"1185",1968,"24","6-24",2,3,12
"1186",1968,"24","6-24",2,4,44
"1187",1968,"24","6-24",2,5,320
"1188",1968,"24","6-24",2,6,356
"1189",1968,"24","6-24",2,9,156
"1190",1968,"24","6-24",3,9,19812
"1191",1968,"24","6-24",4,9,2192
"1192",1968,"24","6-24",6,9,54468
"1193",1968,"24","60 and more",1,1,9068
"1194",1968,"24","60 and more",1,2,2416
"1195",1968,"24","60 and more",1,3,288
"1196",1968,"24","60 and more",1,4,580
"1197",1968,"24","60 and more",1,5,1008
"1198",1968,"24","60 and more",1,6,1836
"1199",1968,"24","60 and more",2,4,8
"1200",1968,"24","60 and more",2,5,8
"1201",1968,"24","60 and more",2,6,60
"1202",1968,"24","60 and more",5,8,46920
"1203",1968,"24","60 and more",6,9,19820
"1204",1968,"24","<6",6,9,30996
"1205",1968,"25","25-42",1,1,6672
"1206",1968,"25","25-42",1,2,5124
"1207",1968,"25","25-42",1,3,3444
"1208",1968,"25","25-42",1,4,11636
"1209",1968,"25","25-42",1,5,11396
"1210",1968,"25","25-42",1,6,33848
"1211",1968,"25","25-42",2,3,20
"1212",1968,"25","25-42",2,4,52
"1213",1968,"25","25-42",2,5,208
"1214",1968,"25","25-42",2,6,412
"1215",1968,"25","25-42",3,9,424
"1216",1968,"25","25-42",4,9,84
"1217",1968,"25","25-42",6,9,29816
"1218",1968,"25","42-60",1,1,7228
"1219",1968,"25","42-60",1,2,4776
"1220",1968,"25","42-60",1,3,2452
"1221",1968,"25","42-60",1,4,6816
"1222",1968,"25","42-60",1,5,8900
"1223",1968,"25","42-60",1,6,18472
"1224",1968,"25","42-60",2,4,36
"1225",1968,"25","42-60",2,5,108
"1226",1968,"25","42-60",2,6,344
"1227",1968,"25","42-60",3,9,24
"1228",1968,"25","42-60",5,8,4104
"1229",1968,"25","42-60",6,9,19244
"1230",1968,"25","6-24",1,1,2540
"1231",1968,"25","6-24",1,2,996
"1232",1968,"25","6-24",1,3,624
"1233",1968,"25","6-24",1,4,3832
"1234",1968,"25","6-24",1,5,10244
"1235",1968,"25","6-24",1,6,22688
"1236",1968,"25","6-24",2,3,4
"1237",1968,"25","6-24",2,4,84
"1238",1968,"25","6-24",2,5,300
"1239",1968,"25","6-24",2,6,540
"1240",1968,"25","6-24",2,9,20
"1241",1968,"25","6-24",3,9,28708
"1242",1968,"25","6-24",4,9,2192
"1243",1968,"25","6-24",6,9,73816
"1244",1968,"25","60 and more",1,1,2652
"1245",1968,"25","60 and more",1,2,1724
"1246",1968,"25","60 and more",1,3,344
"1247",1968,"25","60 and more",1,4,1120
"1248",1968,"25","60 and more",1,5,1436
"1249",1968,"25","60 and more",1,6,2416
"1250",1968,"25","60 and more",2,4,4
"1251",1968,"25","60 and more",2,5,12
"1252",1968,"25","60 and more",2,6,56
"1253",1968,"25","60 and more",5,8,29556
"1254",1968,"25","60 and more",6,9,14848
"1255",1968,"25","<6",6,9,51556
"1256",1968,"26","25-42",1,1,5884
"1257",1968,"26","25-42",1,2,5384
"1258",1968,"26","25-42",1,3,2376
"1259",1968,"26","25-42",1,4,7408
"1260",1968,"26","25-42",1,5,9964
"1261",1968,"26","25-42",1,6,21496
"1262",1968,"26","25-42",2,3,12
"1263",1968,"26","25-42",2,4,32
"1264",1968,"26","25-42",2,5,140
"1265",1968,"26","25-42",2,6,388
"1266",1968,"26","25-42",2,9,8
"1267",1968,"26","25-42",3,9,132
"1268",1968,"26","25-42",4,9,52
"1269",1968,"26","25-42",6,9,24832
"1270",1968,"26","42-60",1,1,8680
"1271",1968,"26","42-60",1,2,5816
"1272",1968,"26","42-60",1,3,2064
"1273",1968,"26","42-60",1,4,4572
"1274",1968,"26","42-60",1,5,7144
"1275",1968,"26","42-60",1,6,13700
"1276",1968,"26","42-60",2,3,16
"1277",1968,"26","42-60",2,4,56
"1278",1968,"26","42-60",2,5,100
"1279",1968,"26","42-60",2,6,300
"1280",1968,"26","42-60",2,9,4
"1281",1968,"26","42-60",3,9,8
"1282",1968,"26","42-60",5,8,3184
"1283",1968,"26","42-60",6,9,20084
"1284",1968,"26","6-24",1,1,2144
"1285",1968,"26","6-24",1,2,840
"1286",1968,"26","6-24",1,3,296
"1287",1968,"26","6-24",1,4,2528
"1288",1968,"26","6-24",1,5,7560
"1289",1968,"26","6-24",1,6,14356
"1290",1968,"26","6-24",2,3,4
"1291",1968,"26","6-24",2,4,72
"1292",1968,"26","6-24",2,5,240
"1293",1968,"26","6-24",2,6,352
"1294",1968,"26","6-24",2,9,20
"1295",1968,"26","6-24",3,9,19412
"1296",1968,"26","6-24",4,9,1552
"1297",1968,"26","6-24",6,9,52844
"1298",1968,"26","60 and more",1,1,4928
"1299",1968,"26","60 and more",1,2,1952
"1300",1968,"26","60 and more",1,3,300
"1301",1968,"26","60 and more",1,4,1056
"1302",1968,"26","60 and more",1,5,1192
"1303",1968,"26","60 and more",1,6,2312
"1304",1968,"26","60 and more",2,3,4
"1305",1968,"26","60 and more",2,5,24
"1306",1968,"26","60 and more",2,6,112
"1307",1968,"26","60 and more",5,8,28912
"1308",1968,"26","60 and more",6,9,18548
"1309",1968,"26","<6",6,9,35904
"1310",1968,"27","25-42",1,1,6744
"1311",1968,"27","25-42",1,2,6076
"1312",1968,"27","25-42",1,3,2224
"1313",1968,"27","25-42",1,4,7680
"1314",1968,"27","25-42",1,5,9332
"1315",1968,"27","25-42",1,6,28196
"1316",1968,"27","25-42",2,3,4
"1317",1968,"27","25-42",2,4,52
"1318",1968,"27","25-42",2,5,184
"1319",1968,"27","25-42",2,6,476
"1320",1968,"27","25-42",2,9,8
"1321",1968,"27","25-42",3,9,124
"1322",1968,"27","25-42",4,9,36
"1323",1968,"27","25-42",6,9,22904
"1324",1968,"27","42-60",1,1,7628
"1325",1968,"27","42-60",1,2,6384
"1326",1968,"27","42-60",1,3,1920
"1327",1968,"27","42-60",1,4,4760
"1328",1968,"27","42-60",1,5,7464
"1329",1968,"27","42-60",1,6,18372
"1330",1968,"27","42-60",2,3,8
"1331",1968,"27","42-60",2,4,72
"1332",1968,"27","42-60",2,5,152
"1333",1968,"27","42-60",2,6,448
"1334",1968,"27","42-60",2,9,16
"1335",1968,"27","42-60",3,9,4
"1336",1968,"27","42-60",5,8,4256
"1337",1968,"27","42-60",6,9,16568
"1338",1968,"27","6-24",1,1,2132
"1339",1968,"27","6-24",1,2,1108
"1340",1968,"27","6-24",1,3,212
