"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","test"
"47589",2013,"19","60-74",2,5,102.5221432185
"47590",2013,"19","60-74",2,6,113.9038752901
"47591",2013,"19","60-74",2,9,4.4139054006
"47592",2013,"19","60-74",5,8,38155.3026397299
"47593",2013,"19","60-74",6,9,1515.6403022701
"47594",2013,"19","75 and more",1,1,110.8985199468
"47595",2013,"19","75 and more",1,2,54.0176598819
"47596",2013,"19","75 and more",1,3,30.6840376859
"47597",2013,"19","75 and more",1,4,63.3474922596
"47598",2013,"19","75 and more",1,5,134.5500565057
"47599",2013,"19","75 and more",1,6,71.8814547233
"47600",2013,"19","75 and more",5,8,29989.338453012
"47601",2013,"19","75 and more",6,9,800.8021807514
"47602",2013,"19","<15",1,5,8.225490301
"47603",2013,"19","<15",1,6,14.3629379501
"47604",2013,"19","<15",2,9,4.0138530757
"47605",2013,"19","<15",3,9,2470.4842124913
"47606",2013,"19","<15",6,9,34264.2585217513
"47607",2013,"19",NA,1,1,8.9009404233
"47608",2013,"19",NA,1,2,9.1964982951
"47609",2013,"19",NA,1,4,5.3452327197
"47610",2013,"19",NA,1,5,9.3674841899
"47611",2013,"19",NA,1,6,6.846238207
"47612",2013,"19",NA,5,8,2346.0245463627
"47613",2013,"19",NA,6,9,55.6126636043
"47614",2013,"21","15-29",1,1,487.192587869
"47615",2013,"21","15-29",1,2,1126.4293518803
"47616",2013,"21","15-29",1,3,4689.3151106044
"47617",2013,"21","15-29",1,4,12945.2037755746
"47618",2013,"21","15-29",1,5,15210.4327517069
"47619",2013,"21","15-29",1,6,13497.6413621162
"47620",2013,"21","15-29",2,1,11.2318511034
"47621",2013,"21","15-29",2,2,112.7793872342
"47622",2013,"21","15-29",2,3,306.8956572048
"47623",2013,"21","15-29",2,4,1725.1304614526
"47624",2013,"21","15-29",2,5,3832.4995214282
"47625",2013,"21","15-29",2,6,3777.0974394847
"47626",2013,"21","15-29",2,9,2105.7747112093
"47627",2013,"21","15-29",3,9,40314.5316670304
"47628",2013,"21","15-29",6,9,3534.3700673622
"47629",2013,"21","30-44",1,1,1364.4304989586
"47630",2013,"21","30-44",1,2,4999.7646028583
"47631",2013,"21","30-44",1,3,13707.3349242585
"47632",2013,"21","30-44",1,4,23942.0112234938
"47633",2013,"21","30-44",1,5,21503.9516130708
"47634",2013,"21","30-44",1,6,17927.9289320607
"47635",2013,"21","30-44",2,2,285.3158241708
"47636",2013,"21","30-44",2,3,492.9622319888
"47637",2013,"21","30-44",2,4,1778.5561074949
"47638",2013,"21","30-44",2,5,3069.8968258296
"47639",2013,"21","30-44",2,6,2775.3143191078
"47640",2013,"21","30-44",2,9,255.3163150623
"47641",2013,"21","30-44",3,9,242.09133677
"47642",2013,"21","30-44",5,8,83.7669117916
"47643",2013,"21","30-44",6,9,5653.9258954095
"47644",2013,"21","45-59",1,1,2645.0463394819
"47645",2013,"21","45-59",1,2,6478.7495236496
"47646",2013,"21","45-59",1,3,13794.1671477023
"47647",2013,"21","45-59",1,4,21218.0947491182
"47648",2013,"21","45-59",1,5,22562.8378788993
"47649",2013,"21","45-59",1,6,18460.293554239
"47650",2013,"21","45-59",2,1,7.8389711295
"47651",2013,"21","45-59",2,2,302.5534952601
"47652",2013,"21","45-59",2,3,382.8311409574
"47653",2013,"21","45-59",2,4,1204.0688850587
"47654",2013,"21","45-59",2,5,2191.567895512
"47655",2013,"21","45-59",2,6,2728.8773540667
"47656",2013,"21","45-59",2,9,139.0709801276
"47657",2013,"21","45-59",5,8,5214.8578098354
"47658",2013,"21","45-59",6,9,8733.1530814911
"47659",2013,"21","60-74",1,1,589.9561936773
"47660",2013,"21","60-74",1,2,1274.7377995319
"47661",2013,"21","60-74",1,3,2238.1776039627
"47662",2013,"21","60-74",1,4,1777.1882251206
"47663",2013,"21","60-74",1,5,2170.0703032858
"47664",2013,"21","60-74",1,6,1227.9312001742
"47665",2013,"21","60-74",2,1,9.1120299812
"47666",2013,"21","60-74",2,2,35.2417591586
"47667",2013,"21","60-74",2,3,108.2704464487
"47668",2013,"21","60-74",2,4,110.7112051595
"47669",2013,"21","60-74",2,5,222.1170048088
"47670",2013,"21","60-74",2,6,169.1621176511
"47671",2013,"21","60-74",2,9,3.2220250253
"47672",2013,"21","60-74",5,8,68116.3513400675
"47673",2013,"21","60-74",6,9,3089.3030471711
"47674",2013,"21","75 and more",1,1,45.1137199887
"47675",2013,"21","75 and more",1,2,66.2898008661
"47676",2013,"21","75 and more",1,3,84.6350676494
"47677",2013,"21","75 and more",1,4,112.1200325121
"47678",2013,"21","75 and more",1,5,216.4930564512
"47679",2013,"21","75 and more",1,6,120.5452472357
"47680",2013,"21","75 and more",5,8,44349.1037422656
"47681",2013,"21","75 and more",6,9,2057.6367061443
"47682",2013,"21","<15",1,2,0.9999970772
"47683",2013,"21","<15",1,4,5.8274072622
"47684",2013,"21","<15",1,5,19.9219022515
"47685",2013,"21","<15",1,6,29.0323352432
"47686",2013,"21","<15",2,9,6.1107261897
"47687",2013,"21","<15",3,9,5817.5931534465
"47688",2013,"21","<15",6,9,83607.2951577974
"47689",2013,"21",NA,1,1,3.8443113772
"47690",2013,"21",NA,1,2,10.8033295615
"47691",2013,"21",NA,1,3,14.6016289493
"47692",2013,"21",NA,1,4,3.3881718622
"47693",2013,"21",NA,1,5,20.1626734539
"47694",2013,"21",NA,1,6,16.3303425144
"47695",2013,"21",NA,5,8,3632.7342208965
"47696",2013,"21",NA,6,9,88.1228612918
"47697",2013,"22","15-29",1,1,479.0449500135
"47698",2013,"22","15-29",1,2,1235.2432464639
"47699",2013,"22","15-29",1,3,1875.521080207
"47700",2013,"22","15-29",1,4,9037.7267500941
"47701",2013,"22","15-29",1,5,13177.7765512501
"47702",2013,"22","15-29",1,6,14983.0574884674
"47703",2013,"22","15-29",2,1,12.0026652657
"47704",2013,"22","15-29",2,2,86.2224830572
"47705",2013,"22","15-29",2,3,234.7533518825
"47706",2013,"22","15-29",2,4,1282.500998758
"47707",2013,"22","15-29",2,5,3606.2029609843
"47708",2013,"22","15-29",2,6,3881.521286112
"47709",2013,"22","15-29",2,9,1358.5871005158
"47710",2013,"22","15-29",3,9,30643.6127049131
"47711",2013,"22","15-29",6,9,3734.2382671618
"47712",2013,"22","30-44",1,1,3242.3499537099
"47713",2013,"22","30-44",1,2,6667.7323535276
"47714",2013,"22","30-44",1,3,10327.7025797704
"47715",2013,"22","30-44",1,4,22643.9253379066
"47716",2013,"22","30-44",1,5,22892.0619346439
"47717",2013,"22","30-44",1,6,21898.0927331502
"47718",2013,"22","30-44",2,1,46.0788683067
"47719",2013,"22","30-44",2,2,347.617439371
"47720",2013,"22","30-44",2,3,391.869691243
"47721",2013,"22","30-44",2,4,1866.4197102644
"47722",2013,"22","30-44",2,5,3157.601625861
"47723",2013,"22","30-44",2,6,3606.7126976019
"47724",2013,"22","30-44",2,9,256.263332861
"47725",2013,"22","30-44",3,9,129.3498950591
"47726",2013,"22","30-44",5,8,126.796709035
"47727",2013,"22","30-44",6,9,6351.3030125977
"47728",2013,"22","45-59",1,1,6329.7164533763
"47729",2013,"22","45-59",1,2,8514.7169646556
"47730",2013,"22","45-59",1,3,11096.288644293
"47731",2013,"22","45-59",1,4,20103.9075797902
"47732",2013,"22","45-59",1,5,25103.1480719161
"47733",2013,"22","45-59",1,6,21342.142524438
"47734",2013,"22","45-59",2,1,87.6300194167
"47735",2013,"22","45-59",2,2,550.9331396185
"47736",2013,"22","45-59",2,3,473.9997575796
"47737",2013,"22","45-59",2,4,1398.2462411403
"47738",2013,"22","45-59",2,5,2468.5767904835
"47739",2013,"22","45-59",2,6,2803.6937912301
"47740",2013,"22","45-59",2,9,67.8596138404
"47741",2013,"22","45-59",5,8,7244.2865758377
"47742",2013,"22","45-59",6,9,12804.2027262328
"47743",2013,"22","60-74",1,1,576.8062481977
"47744",2013,"22","60-74",1,2,1310.9463181153
"47745",2013,"22","60-74",1,3,1615.1691060098
"47746",2013,"22","60-74",1,4,1391.4208991934
"47747",2013,"22","60-74",1,5,1821.2076131106
"47748",2013,"22","60-74",1,6,1022.7077045072
"47749",2013,"22","60-74",2,1,18.0475850908
"47750",2013,"22","60-74",2,2,87.8577235332
"47751",2013,"22","60-74",2,3,89.9215543459
"47752",2013,"22","60-74",2,4,185.9466065028
"47753",2013,"22","60-74",2,5,299.6093726028
"47754",2013,"22","60-74",2,6,169.5024752156
"47755",2013,"22","60-74",2,9,5.5919353266
"47756",2013,"22","60-74",5,8,96335.0739731551
"47757",2013,"22","60-74",6,9,3786.8495898679
"47758",2013,"22","75 and more",1,1,67.41019013
"47759",2013,"22","75 and more",1,2,119.4268605409
"47760",2013,"22","75 and more",1,3,51.6638325294
"47761",2013,"22","75 and more",1,4,59.8751310328
"47762",2013,"22","75 and more",1,5,197.0716268098
"47763",2013,"22","75 and more",1,6,96.2818616046
"47764",2013,"22","75 and more",5,8,65047.6633589695
"47765",2013,"22","75 and more",6,9,2103.0837348986
"47766",2013,"22","<15",1,5,22.7049724123
"47767",2013,"22","<15",1,6,41.5170044613
"47768",2013,"22","<15",2,9,12.1215134489
"47769",2013,"22","<15",3,9,6785.5541422507
"47770",2013,"22","<15",6,9,98683.432861239
"47771",2013,"22",NA,1,1,10.058808708
"47772",2013,"22",NA,1,2,14.0821928478
"47773",2013,"22",NA,1,3,3.9900597562
"47774",2013,"22",NA,1,5,11.2680504508
"47775",2013,"22",NA,1,6,3.7393162072
"47776",2013,"22",NA,5,8,5394.7881693439
"47777",2013,"22",NA,6,9,109.2718775073
"47778",2013,"23","15-29",1,1,502.6696234138
"47779",2013,"23","15-29",1,2,291.5885395315
"47780",2013,"23","15-29",1,3,376.2089618099
"47781",2013,"23","15-29",1,4,1412.0613232484
"47782",2013,"23","15-29",1,5,2638.7902448504
"47783",2013,"23","15-29",1,6,2471.3266868873
"47784",2013,"23","15-29",2,1,5.5828220859
"47785",2013,"23","15-29",2,2,8
"47786",2013,"23","15-29",2,3,14.2382777614
"47787",2013,"23","15-29",2,4,205.5713472071
"47788",2013,"23","15-29",2,5,727.2768330627
"47789",2013,"23","15-29",2,6,692.0077551405
"47790",2013,"23","15-29",2,9,483.4286599634
"47791",2013,"23","15-29",3,9,4755.9909426049
"47792",2013,"23","15-29",6,9,783.4529896423
"47793",2013,"23","30-44",1,1,1452.0697554346
"47794",2013,"23","30-44",1,2,1177.5370011661
"47795",2013,"23","30-44",1,3,1302.7134350083
"47796",2013,"23","30-44",1,4,3434.0096550235
"47797",2013,"23","30-44",1,5,4696.7152192511
"47798",2013,"23","30-44",1,6,3325.7215321639
"47799",2013,"23","30-44",2,1,18.9439192975
"47800",2013,"23","30-44",2,2,89.7001986602
"47801",2013,"23","30-44",2,3,72.7113728416
"47802",2013,"23","30-44",2,4,292.8957534773
"47803",2013,"23","30-44",2,5,722.0432710361
"47804",2013,"23","30-44",2,6,722.9133518459
"47805",2013,"23","30-44",2,9,78.3251279617
"47806",2013,"23","30-44",3,9,19.9896626089
"47807",2013,"23","30-44",5,8,7.5906736517
"47808",2013,"23","30-44",6,9,1286.2105712001
"47809",2013,"23","45-59",1,1,2305.6898864473
"47810",2013,"23","45-59",1,2,1805.0620421103
"47811",2013,"23","45-59",1,3,1908.9338392152
"47812",2013,"23","45-59",1,4,3975.6933850532
"47813",2013,"23","45-59",1,5,6074.7863729103
"47814",2013,"23","45-59",1,6,3732.5518118278
"47815",2013,"23","45-59",2,1,34.0794567372
"47816",2013,"23","45-59",2,2,115.0086140581
"47817",2013,"23","45-59",2,3,58.9900293959
"47818",2013,"23","45-59",2,4,284.6988803257
"47819",2013,"23","45-59",2,5,614.7238374479
"47820",2013,"23","45-59",2,6,829.2310105662
"47821",2013,"23","45-59",2,9,46.7365798466
"47822",2013,"23","45-59",5,8,1597.5002346447
"47823",2013,"23","45-59",6,9,3304.8548499783
"47824",2013,"23","60-74",1,1,373.5449103934
"47825",2013,"23","60-74",1,2,378.809080454
"47826",2013,"23","60-74",1,3,350.6488169512
"47827",2013,"23","60-74",1,4,326.9577991672
"47828",2013,"23","60-74",1,5,525.8417709801
"47829",2013,"23","60-74",1,6,249.9878541629
"47830",2013,"23","60-74",2,1,8.7098214286
"47831",2013,"23","60-74",2,2,15.9621149357
"47832",2013,"23","60-74",2,3,21.7262461613
"47833",2013,"23","60-74",2,4,56.5345389339
"47834",2013,"23","60-74",2,5,63.6249329456
"47835",2013,"23","60-74",2,6,45.9063965636
"47836",2013,"23","60-74",5,8,20700.6051874263
"47837",2013,"23","60-74",6,9,783.4952385722
"47838",2013,"23","75 and more",1,1,40.0306267324
"47839",2013,"23","75 and more",1,2,22.4956354712
"47840",2013,"23","75 and more",1,4,15.854442468
"47841",2013,"23","75 and more",1,5,8.2642937903
"47842",2013,"23","75 and more",1,6,44.0115463785
"47843",2013,"23","75 and more",5,8,17274.0722592285
"47844",2013,"23","75 and more",6,9,341.7406930997
"47845",2013,"23","<15",1,5,9.5447566405
"47846",2013,"23","<15",1,6,8.0920796095
"47847",2013,"23","<15",2,9,4
"47848",2013,"23","<15",3,9,1286.7266064253
"47849",2013,"23","<15",6,9,15788.07491444
"47850",2013,"23",NA,1,1,3.9573226219
"47851",2013,"23",NA,1,2,4.9657534247
"47852",2013,"23",NA,1,5,7.4755188383
"47853",2013,"23",NA,5,8,1309.1732532175
"47854",2013,"23",NA,6,9,13.2450574572
"47855",2013,"24","15-29",1,1,370.0895228742
"47856",2013,"24","15-29",1,2,1086.0710331821
"47857",2013,"24","15-29",1,3,830.2358632477
"47858",2013,"24","15-29",1,4,5212.1987043521
"47859",2013,"24","15-29",1,5,8735.742557682
"47860",2013,"24","15-29",1,6,8865.7372819578
"47861",2013,"24","15-29",2,1,3.9543273874
"47862",2013,"24","15-29",2,2,103.0864244805
"47863",2013,"24","15-29",2,3,68.1601236419
"47864",2013,"24","15-29",2,4,985.1152802046
"47865",2013,"24","15-29",2,5,3218.742545925
"47866",2013,"24","15-29",2,6,3308.7105657446
"47867",2013,"24","15-29",2,9,1378.9420478764
"47868",2013,"24","15-29",3,9,17268.9419189913
"47869",2013,"24","15-29",6,9,3545.2586821638
"47870",2013,"24","30-44",1,1,1676.739279564
"47871",2013,"24","30-44",1,2,5449.7189410976
"47872",2013,"24","30-44",1,3,4860.2264326004
"47873",2013,"24","30-44",1,4,13438.6244764537
"47874",2013,"24","30-44",1,5,16800.8642087559
"47875",2013,"24","30-44",1,6,13366.8641012284
"47876",2013,"24","30-44",2,1,31.3047629858
"47877",2013,"24","30-44",2,2,351.1592944228
"47878",2013,"24","30-44",2,3,315.3034188289
"47879",2013,"24","30-44",2,4,1427.3116766575
"47880",2013,"24","30-44",2,5,3034.3000998481
"47881",2013,"24","30-44",2,6,3054.4495106397
"47882",2013,"24","30-44",2,9,169.4598958839
"47883",2013,"24","30-44",3,9,113.6621678186
"47884",2013,"24","30-44",5,8,82.3334204736
"47885",2013,"24","30-44",6,9,5423.9579550958
"47886",2013,"24","45-59",1,1,3640.4851355943
"47887",2013,"24","45-59",1,2,7849.8973515791
"47888",2013,"24","45-59",1,3,6421.1442189864
"47889",2013,"24","45-59",1,4,13521.1128901398
"47890",2013,"24","45-59",1,5,20130.1915779939
"47891",2013,"24","45-59",1,6,14435.8410975631
"47892",2013,"24","45-59",2,1,40.8722722469
"47893",2013,"24","45-59",2,2,516.9880482409
"47894",2013,"24","45-59",2,3,332.1812009127
"47895",2013,"24","45-59",2,4,1227.7809184662
"47896",2013,"24","45-59",2,5,2560.6509870391
"47897",2013,"24","45-59",2,6,2365.7870632753
"47898",2013,"24","45-59",2,9,105.3049396668
"47899",2013,"24","45-59",5,8,5063.6085019645
"47900",2013,"24","45-59",6,9,10537.0706885703
"47901",2013,"24","60-74",1,1,813.7981111273
"47902",2013,"24","60-74",1,2,1647.87677453
"47903",2013,"24","60-74",1,3,1448.7365440952
"47904",2013,"24","60-74",1,4,1315.5771347021
"47905",2013,"24","60-74",1,5,1773.2829625767
"47906",2013,"24","60-74",1,6,1027.1279944517
"47907",2013,"24","60-74",2,1,16.0674815965
"47908",2013,"24","60-74",2,2,67.7927298621
"47909",2013,"24","60-74",2,3,67.8738797308
"47910",2013,"24","60-74",2,4,116.0857840803
"47911",2013,"24","60-74",2,5,210.2288173111
"47912",2013,"24","60-74",2,6,256.814206934
"47913",2013,"24","60-74",2,9,13.2700996482
"47914",2013,"24","60-74",5,8,72507.1511255231
"47915",2013,"24","60-74",6,9,3184.5508776958
"47916",2013,"24","75 and more",1,1,76.1567044712
"47917",2013,"24","75 and more",1,2,157.7953527454
"47918",2013,"24","75 and more",1,3,47.0209638676
"47919",2013,"24","75 and more",1,4,250.843256061
"47920",2013,"24","75 and more",1,5,117.1002143749
"47921",2013,"24","75 and more",1,6,61.8364403263
"47922",2013,"24","75 and more",5,8,50067.4001154266
"47923",2013,"24","75 and more",6,9,1524.4246227915
"47924",2013,"24","<15",1,4,5.2219480358
"47925",2013,"24","<15",1,5,15.9915213141
"47926",2013,"24","<15",1,6,13.3106246248
"47927",2013,"24","<15",2,5,7.4393484101
"47928",2013,"24","<15",2,9,8.9878847166
"47929",2013,"24","<15",3,9,4479.168501529
"47930",2013,"24","<15",6,9,58621.2929163998
"47931",2013,"24",NA,1,1,6.9683406162
"47932",2013,"24",NA,1,2,25.1259612059
"47933",2013,"24",NA,1,3,6.9712179044
"47934",2013,"24",NA,1,4,13.8254897201
"47935",2013,"24",NA,1,5,9.9719175822
"47936",2013,"24",NA,1,6,8
"47937",2013,"24",NA,5,8,3970.2589735706
"47938",2013,"24",NA,6,9,91.7815101213
"47939",2013,"25","15-29",1,1,446.5496678853
"47940",2013,"25","15-29",1,2,1293.5951309403
"47941",2013,"25","15-29",1,3,4163.174191786
"47942",2013,"25","15-29",1,4,11604.4271697107
"47943",2013,"25","15-29",1,5,14557.3633482905
"47944",2013,"25","15-29",1,6,17348.2665272288
"47945",2013,"25","15-29",2,1,13.0351702368
"47946",2013,"25","15-29",2,2,147.412485076
"47947",2013,"25","15-29",2,3,328.7828441488
"47948",2013,"25","15-29",2,4,1540.9909019124
"47949",2013,"25","15-29",2,5,3536.7217585254
"47950",2013,"25","15-29",2,6,4690.021393365
"47951",2013,"25","15-29",2,9,2260.5625200753
"47952",2013,"25","15-29",3,9,36093.2475173896
"47953",2013,"25","15-29",6,9,4895.417127968
"47954",2013,"25","30-44",1,1,1352.4108239859
"47955",2013,"25","30-44",1,2,4628.3569741477
"47956",2013,"25","30-44",1,3,12973.0628204569
"47957",2013,"25","30-44",1,4,24285.7438647717
"47958",2013,"25","30-44",1,5,19775.4793615942
"47959",2013,"25","30-44",1,6,22732.7666422921
"47960",2013,"25","30-44",2,1,13.2895238338
"47961",2013,"25","30-44",2,2,318.3940075159
"47962",2013,"25","30-44",2,3,438.6152681902
"47963",2013,"25","30-44",2,4,1859.5058125924
"47964",2013,"25","30-44",2,5,2938.4432150347
"47965",2013,"25","30-44",2,6,4189.6555408357
"47966",2013,"25","30-44",2,9,499.2008921932
"47967",2013,"25","30-44",3,9,311.2344942127
"47968",2013,"25","30-44",5,8,69.26715656
"47969",2013,"25","30-44",6,9,7378.3615872608
"47970",2013,"25","45-59",1,1,1772.6919269874
"47971",2013,"25","45-59",1,2,5332.0742059126
"47972",2013,"25","45-59",1,3,11460.2714590952
"47973",2013,"25","45-59",1,4,19019.1674881187
"47974",2013,"25","45-59",1,5,21051.2255939692
"47975",2013,"25","45-59",1,6,21833.1664359858
"47976",2013,"25","45-59",2,1,34.7073796116
"47977",2013,"25","45-59",2,2,297.8089384894
"47978",2013,"25","45-59",2,3,377.4112628229
"47979",2013,"25","45-59",2,4,1181.0925403411
"47980",2013,"25","45-59",2,5,2178.3392065946
"47981",2013,"25","45-59",2,6,3090.2706068559
"47982",2013,"25","45-59",2,9,181.6840756703
"47983",2013,"25","45-59",5,8,3524.7078778154
"47984",2013,"25","45-59",6,9,10372.1826845252
"47985",2013,"25","60-74",1,1,282.2918912716
"47986",2013,"25","60-74",1,2,903.0227490336
"47987",2013,"25","60-74",1,3,1800.9652642458
"47988",2013,"25","60-74",1,4,1460.6506773122
"47989",2013,"25","60-74",1,5,1917.702406814
"47990",2013,"25","60-74",1,6,1367.8311913062
"47991",2013,"25","60-74",2,1,31.1960091123
"47992",2013,"25","60-74",2,2,47.9693495761
"47993",2013,"25","60-74",2,3,68.4117136138
"47994",2013,"25","60-74",2,4,171.2275235876
"47995",2013,"25","60-74",2,5,278.0904367132
"47996",2013,"25","60-74",2,6,294.4263321439
"47997",2013,"25","60-74",2,9,19.4309213813
"47998",2013,"25","60-74",5,8,65974.6670662822
"47999",2013,"25","60-74",6,9,3873.8919966277
"48000",2013,"25","75 and more",1,1,30.1136750864
"48001",2013,"25","75 and more",1,2,41.258058003
"48002",2013,"25","75 and more",1,3,34.4730118472
"48003",2013,"25","75 and more",1,4,72.0328340387
"48004",2013,"25","75 and more",1,5,71.3557960882
"48005",2013,"25","75 and more",1,6,129.9089445449
"48006",2013,"25","75 and more",5,8,40898.2434942541
"48007",2013,"25","75 and more",6,9,1773.6383268409
"48008",2013,"25","<15",1,2,2.8011094917
"48009",2013,"25","<15",1,3,4.1158748552
"48010",2013,"25","<15",1,4,11.7008856994
"48011",2013,"25","<15",1,5,37.5192283236
"48012",2013,"25","<15",1,6,17.7234774693
"48013",2013,"25","<15",2,6,6.3168835862
"48014",2013,"25","<15",2,9,2.7761975039
"48015",2013,"25","<15",3,9,6153.7117302085
"48016",2013,"25","<15",6,9,93434.7551143924
"48017",2013,"25",NA,1,4,5.7689822306
"48018",2013,"25",NA,1,6,5.0174337517
"48019",2013,"25",NA,5,8,3483.7228037509
"48020",2013,"25",NA,6,9,160.2565672307
"48021",2013,"26","15-29",1,1,420.9654391371
"48022",2013,"26","15-29",1,2,1462.1229320238
"48023",2013,"26","15-29",1,3,2317.2737400609
"48024",2013,"26","15-29",1,4,9118.6374815233
"48025",2013,"26","15-29",1,5,11528.6827287064
"48026",2013,"26","15-29",1,6,11769.4293945314
"48027",2013,"26","15-29",2,1,5.8340673806
"48028",2013,"26","15-29",2,2,158.095244715
"48029",2013,"26","15-29",2,3,290.7907829061
"48030",2013,"26","15-29",2,4,1539.6562301498
"48031",2013,"26","15-29",2,5,3679.1124582238
"48032",2013,"26","15-29",2,6,4102.2433432073
"48033",2013,"26","15-29",2,9,1696.6517412636
"48034",2013,"26","15-29",3,9,26216.581896167
"48035",2013,"26","15-29",6,9,4994.5348483527
