DEP_RES_21,Tranche d'age,AN_RECENS,CSP,TYP_ACT,POND
78,30-44,1990,3,2,1436
78,45-59,1990,6,2,3201
78,15-29,1990,4,2,1892
78,30-44,1990,9,2,548
78,30-44,1990,8,5,692
78,45-59,1990,4,2,1640
78,45-59,1990,5,2,3132
78,60-74,1990,3,2,68
78,60-74,1990,4,1,1516
78,15-29,1990,2,1,2889
78,60-74,1990,6,1,938
78,60-74,1990,2,1,1906
78,75 more,1990,4,1,56
78,15-29,1990,1,1,228
78,75 more,1990,2,1,124
78,15-29,1990,3,2,448
78,15-29,1990,2,2,244
78,60-74,1990,4,2,92
78,45-59,1990,1,1,964
78,60-74,1990,6,2,140
78,45-59,1990,2,2,392
78,60-74,1990,2,2,40
78,60-74,1990,5,2,196
78,less than 15,1990,6,1,92
78,60-74,1990,1,1,464
78,75 more,1990,5,1,32
78,30-44,1990,1,1,680
78,75 more,1990,6,1,32
78,45-59,1990,9,2,124
78,75 more,1990,3,1,88
78,45-59,1990,1,2,12
78,30-44,1990,9,4,8
78,60-74,1990,1,2,12
78,75 more,1990,1,1,16
78,less than 15,1990,5,1,60
78,15-29,1990,8,5,8
78,less than 15,1990,6,2,8
78,less than 15,1990,2,1,9
78,less than 15,1990,9,2,12
78,less than 15,1990,5,2,8
78,30-44,1990,1,2,8
78,15-29,1990,1,2,4
78,60-74,1990,9,2,8
78,less than 15,1990,4,1,4
78,less than 15,1990,3,1,4
79,less than 15,1990,9,6,63293
79,15-29,1990,9,3,24642
79,75 more,1990,8,5,24400
79,60-74,1990,8,5,37224
79,30-44,1990,9,6,8381
79,30-44,1990,6,2,2608
79,45-59,1990,8,5,4352
79,60-74,1990,9,6,7636
79,45-59,1990,9,6,12196
79,30-44,1990,5,1,14828
79,30-44,1990,4,1,10904
79,15-29,1990,4,1,4672
79,15-29,1990,5,1,11516
79,15-29,1990,2,1,1168
79,45-59,1990,5,1,7164
79,45-59,1990,4,1,4828
79,45-59,1990,3,1,3072
79,30-44,1990,3,1,5248
79,15-29,1990,9,6,3448
79,45-59,1990,6,2,1648
79,30-44,1990,4,2,500
79,15-29,1990,9,2,824
79,45-59,1990,5,2,868
79,15-29,1990,6,1,16094
79,45-59,1990,6,1,8388
79,45-59,1990,2,1,4236
79,30-44,1990,6,1,17460
79,30-44,1990,1,1,5200
79,30-44,1990,2,1,5680
79,less than 15,1990,9,3,4152
79,15-29,1990,5,2,3028
79,15-29,1990,9,4,1651
79,15-29,1990,6,2,2912
79,60-74,1990,2,1,548
79,15-29,1990,3,1,1108
79,15-29,1990,4,2,364
79,15-29,1990,2,2,128
79,75 more,1990,9,6,4864
79,30-44,1990,5,2,1740
79,45-59,1990,1,1,7784
79,45-59,1990,3,2,84
79,30-44,1990,2,2,204
79,60-74,1990,3,1,268
79,60-74,1990,5,2,48
79,15-29,1990,1,1,2456
79,60-74,1990,1,1,604
79,60-74,1990,4,1,188
79,60-74,1990,6,1,188
79,30-44,1990,8,5,144
79,30-44,1990,9,2,100
79,45-59,1990,4,2,244
79,60-74,1990,6,2,64
79,60-74,1990,5,1,308
79,45-59,1990,9,2,32
79,15-29,1990,3,2,76
79,45-59,1990,2,2,96
79,30-44,1990,9,3,92
79,30-44,1990,3,2,48
79,30-44,1990,1,2,40
79,75 more,1990,6,1,12
79,less than 15,1990,6,1,60
79,60-74,1990,4,2,12
79,less than 15,1990,5,1,28
79,75 more,1990,1,1,64
79,75 more,1990,3,1,8
79,60-74,1990,3,2,4
79,15-29,1990,1,2,28
79,15-29,1990,8,5,4
79,45-59,1990,1,2,32
79,60-74,1990,2,2,4
79,75 more,1990,2,1,24
79,75 more,1990,4,1,8
79,75 more,1990,5,1,8
79,less than 15,1990,9,2,4
80,less than 15,1990,9,6,111253
80,45-59,1990,6,2,3484
80,15-29,1990,9,3,48370
80,15-29,1990,6,2,6456
80,15-29,1990,9,6,7868
80,30-44,1990,9,6,16697
80,60-74,1990,8,5,52478
80,75 more,1990,8,5,29132
80,75 more,1990,9,6,6172
80,45-59,1990,2,1,5184
80,15-29,1990,3,1,2436
80,15-29,1990,2,1,1458
80,45-59,1990,3,1,4324
80,30-44,1990,5,1,21928
80,15-29,1990,5,1,16873
80,30-44,1990,3,1,9100
80,45-59,1990,4,1,7912
80,less than 15,1990,9,3,6664
80,15-29,1990,9,2,3904
80,15-29,1990,2,2,140
80,15-29,1990,5,2,4256
80,15-29,1990,4,2,452
80,30-44,1990,6,2,6528
80,30-44,1990,9,3,180
80,30-44,1990,5,2,3108
80,30-44,1990,8,5,248
80,45-59,1990,8,5,6632
80,45-59,1990,9,6,18748
80,45-59,1990,4,2,444
80,45-59,1990,2,2,208
80,15-29,1990,3,2,72
80,45-59,1990,5,2,1376
80,15-29,1990,9,4,2794
80,30-44,1990,3,2,192
80,30-44,1990,4,2,668
80,30-44,1990,9,2,392
80,45-59,1990,9,2,188
80,60-74,1990,9,6,9704
80,60-74,1990,4,2,24
80,15-29,1990,4,1,8496
80,15-29,1990,6,1,25499
80,30-44,1990,4,1,17592
80,30-44,1990,6,1,33540
80,30-44,1990,2,1,6680
80,45-59,1990,6,1,13948
80,45-59,1990,1,1,5644
80,60-74,1990,6,1,316
80,30-44,1990,1,1,3760
80,60-74,1990,4,1,340
80,60-74,1990,5,1,656
80,45-59,1990,5,1,9820
80,15-29,1990,1,1,1412
80,60-74,1990,1,1,1052
80,60-74,1990,2,1,920
80,60-74,1990,3,1,380
80,75 more,1990,5,1,20
80,60-74,1990,5,2,88
80,75 more,1990,2,1,88
80,45-59,1990,3,2,148
80,30-44,1990,2,2,224
80,75 more,1990,6,1,8
80,75 more,1990,4,1,36
80,75 more,1990,3,1,32
80,less than 15,1990,9,2,4
80,60-74,1990,6,2,68
80,30-44,1990,1,2,24
80,15-29,1990,1,2,28
80,45-59,1990,1,2,44
80,less than 15,1990,6,1,40
80,75 more,1990,1,1,36
80,less than 15,1990,6,2,24
80,less than 15,1990,5,1,24
80,60-74,1990,9,2,8
80,60-74,1990,1,2,8
80,less than 15,1990,1,1,4
80,60-74,1990,2,2,4
81,15-29,1990,9,2,1392
81,15-29,1990,9,4,1165
81,15-29,1990,9,3,22952
81,15-29,1990,5,2,2816
81,15-29,1990,9,6,3656
81,30-44,1990,5,2,1940
81,30-44,1990,8,5,180
81,45-59,1990,9,6,13460
81,60-74,1990,8,5,41240
81,60-74,1990,9,6,9656
81,75 more,1990,9,6,6712
81,30-44,1990,3,1,5368
81,15-29,1990,6,1,13909
81,15-29,1990,5,1,9944
81,30-44,1990,4,1,11568
81,30-44,1990,5,1,14100
81,30-44,1990,6,1,16384
81,45-59,1990,5,1,7004
81,45-59,1990,2,1,4500
81,45-59,1990,4,1,5320
81,45-59,1990,1,1,5192
81,60-74,1990,4,1,324
81,15-29,1990,4,1,4856
81,45-59,1990,6,1,9040
81,less than 15,1990,9,6,56866
81,15-29,1990,6,2,2576
81,45-59,1990,6,2,1620
81,45-59,1990,8,5,5740
81,30-44,1990,9,6,9160
81,45-59,1990,4,2,252
81,30-44,1990,6,2,2236
81,30-44,1990,2,2,236
81,75 more,1990,8,5,26056
81,15-29,1990,2,1,1324
81,30-44,1990,1,1,3700
81,15-29,1990,3,1,972
81,30-44,1990,2,1,5748
81,15-29,1990,3,2,72
81,45-59,1990,3,1,3268
81,less than 15,1990,9,3,3405
81,45-59,1990,5,2,852
81,60-74,1990,5,1,436
81,60-74,1990,2,1,692
81,30-44,1990,4,2,408
81,45-59,1990,2,2,132
81,30-44,1990,9,2,296
81,60-74,1990,6,2,84
81,75 more,1990,4,1,12
81,60-74,1990,6,1,284
81,15-29,1990,4,2,456
81,75 more,1990,1,1,52
81,60-74,1990,1,1,1116
81,15-29,1990,1,1,1492
81,30-44,1990,3,2,128
81,30-44,1990,1,2,40
81,60-74,1990,5,2,64
81,60-74,1990,3,1,244
81,75 more,1990,5,1,16
81,45-59,1990,3,2,116
81,60-74,1990,2,2,12
81,15-29,1990,2,2,168
81,30-44,1990,9,3,36
81,45-59,1990,1,2,24
81,45-59,1990,9,2,68
81,75 more,1990,2,1,52
81,60-74,1990,4,2,8
81,75 more,1990,6,1,16
81,15-29,1990,8,5,8
81,60-74,1990,3,2,4
81,less than 15,1990,6,1,16
81,less than 15,1990,9,2,4
81,less than 15,1990,5,2,4
81,15-29,1990,1,2,24
81,30-44,1990,9,4,4
81,60-74,1990,9,2,8
81,less than 15,1990,5,1,8
81,75 more,1990,3,1,12
82,less than 15,1990,9,6,33837
82,less than 15,1990,9,3,2072
82,30-44,1990,6,2,1428
82,60-74,1990,8,5,23548
82,15-29,1990,9,3,13209
82,15-29,1990,9,6,2740
82,30-44,1990,9,6,6140
82,45-59,1990,9,6,7448
82,45-59,1990,8,5,2544
82,75 more,1990,8,5,15268
82,30-44,1990,6,1,8960
82,15-29,1990,5,1,6348
82,45-59,1990,3,1,1852
82,30-44,1990,4,1,6208
82,30-44,1990,2,1,3240
82,30-44,1990,5,1,7584
82,30-44,1990,1,1,3640
82,30-44,1990,3,1,2960
82,45-59,1990,6,1,4632
82,45-59,1990,4,1,3128
82,15-29,1990,5,2,1492
82,15-29,1990,6,2,1772
82,30-44,1990,5,2,1224
82,60-74,1990,9,6,4948
82,45-59,1990,5,2,516
82,45-59,1990,6,2,832
82,75 more,1990,9,6,2884
82,15-29,1990,4,1,2904
82,15-29,1990,6,1,7957
82,45-59,1990,5,1,3612
82,45-59,1990,2,1,2492
82,45-59,1990,1,1,4640
82,60-74,1990,5,1,304
82,30-44,1990,2,2,112
82,60-74,1990,6,1,112
82,15-29,1990,9,2,728
82,45-59,1990,4,2,136
82,30-44,1990,1,2,40
82,15-29,1990,3,1,560
82,60-74,1990,4,1,204
82,30-44,1990,8,5,128
82,15-29,1990,2,1,752
82,15-29,1990,2,2,76
82,60-74,1990,3,1,128
82,45-59,1990,3,2,56
82,60-74,1990,2,1,392
82,30-44,1990,4,2,328
82,15-29,1990,9,4,854
82,15-29,1990,1,1,1524
82,30-44,1990,3,2,108
82,15-29,1990,4,2,240
82,30-44,1990,9,2,128
82,45-59,1990,2,2,80
82,60-74,1990,1,1,904
82,60-74,1990,5,2,52
82,less than 15,1990,6,1,32
82,15-29,1990,3,2,48
82,30-44,1990,9,3,24
82,75 more,1990,2,1,40
82,45-59,1990,1,2,36
82,75 more,1990,1,1,92
82,60-74,1990,6,2,24
82,15-29,1990,1,2,24
82,45-59,1990,9,2,32
82,75 more,1990,3,1,4
82,less than 15,1990,2,1,4
82,less than 15,1990,6,2,12
82,less than 15,1990,5,1,8
82,75 more,1990,6,1,12
82,75 more,1990,4,1,4
83,less than 15,1990,9,6,142876
83,15-29,1990,9,3,50358
83,15-29,1990,6,2,6384
83,15-29,1990,9,2,3544
83,15-29,1990,9,6,12884
83,30-44,1990,4,2,2072
83,30-44,1990,9,6,30207
83,30-44,1990,6,2,5696
83,45-59,1990,9,6,35384
83,45-59,1990,5,2,4060
83,75 more,1990,9,6,16400
83,75 more,1990,8,5,49348
83,30-44,1990,3,2,748
83,less than 15,1990,9,3,7461
83,30-44,1990,5,2,8792
83,45-59,1990,6,2,3984
83,45-59,1990,8,5,14248
83,60-74,1990,8,5,95149
83,15-29,1990,5,2,10420
83,30-44,1990,8,5,904
83,60-74,1990,9,6,25736
83,60-74,1990,6,2,428
83,15-29,1990,9,4,2843
83,30-44,1990,9,3,274
83,30-44,1990,2,2,972
83,45-59,1990,4,2,1336
83,45-59,1990,2,2,696
83,60-74,1990,5,2,364
83,15-29,1990,4,1,11580
83,60-74,1990,4,1,868
83,30-44,1990,6,1,26710
83,45-59,1990,4,1,15296
83,30-44,1990,4,1,28840
83,45-59,1990,6,1,17012
83,30-44,1990,3,1,14948
83,45-59,1990,2,1,12468
83,15-29,1990,5,1,27625
83,15-29,1990,1,1,676
83,30-44,1990,5,1,35219
83,30-44,1990,2,1,16356
83,30-44,1990,1,1,2316
83,15-29,1990,6,1,23168
83,45-59,1990,5,1,18528
83,45-59,1990,3,1,9632
83,45-59,1990,1,1,2976
83,60-74,1990,2,1,1928
83,60-74,1990,5,1,1336
83,15-29,1990,2,2,504
83,45-59,1990,3,2,744
83,15-29,1990,4,2,1632
83,45-59,1990,9,2,280
83,45-59,1990,1,2,28
83,60-74,1990,6,1,980
83,15-29,1990,3,1,3104
83,60-74,1990,1,1,772
83,75 more,1990,2,1,180
83,15-29,1990,2,1,4004
83,60-74,1990,3,1,968
83,75 more,1990,1,1,68
83,15-29,1990,3,2,276
83,30-44,1990,9,2,836
83,less than 15,1990,6,2,12
83,15-29,1990,1,2,12
83,60-74,1990,3,2,24
83,60-74,1990,2,2,56
83,less than 15,1990,6,1,72
83,75 more,1990,3,1,68
83,75 more,1990,4,1,60
83,60-74,1990,4,2,80
83,less than 15,1990,9,2,24
83,30-44,1990,1,2,44
83,less than 15,1990,5,2,20
83,75 more,1990,5,1,32
83,30-44,1990,9,4,4
83,15-29,1990,8,5,12
83,less than 15,1990,5,1,16
83,75 more,1990,6,1,32
83,60-74,1990,9,2,16
83,60-74,1990,1,2,8
83,less than 15,1990,3,1,4
83,75 more,1990,6,2,4
84,less than 15,1990,9,6,88574
84,15-29,1990,9,3,30978
84,15-29,1990,2,2,260
84,30-44,1990,9,6,18003
84,30-44,1990,4,2,968
84,60-74,1990,8,5,45756
84,45-59,1990,9,6,19268
84,45-59,1990,8,5,5844
84,15-29,1990,4,2,844
84,15-29,1990,6,2,4820
84,60-74,1990,9,6,10384
84,75 more,1990,8,5,26064
84,30-44,1990,3,2,324
84,30-44,1990,5,2,3656
84,45-59,1990,5,2,1685
84,15-29,1990,9,2,1880
84,15-29,1990,9,4,2028
84,15-29,1990,9,6,8016
84,15-29,1990,5,2,5016
84,30-44,1990,9,3,161
84,30-44,1990,6,2,3628
84,45-59,1990,6,2,2288
84,45-59,1990,4,2,672
84,75 more,1990,9,6,6544
84,45-59,1990,3,1,5416
84,15-29,1990,3,1,1840
84,30-44,1990,3,1,8564
84,15-29,1990,4,1,7081
84,45-59,1990,6,1,11632
84,15-29,1990,6,1,19296
84,30-44,1990,4,1,15972
84,30-44,1990,6,1,20451
84,45-59,1990,4,1,9241
84,45-59,1990,5,1,9384
84,15-29,1990,5,1,15529
84,30-44,1990,2,1,8344
84,30-44,1990,5,1,17913
84,45-59,1990,2,1,6152
84,60-74,1990,2,1,808
84,15-29,1990,2,1,1920
84,30-44,1990,1,1,3476
84,60-74,1990,6,1,476
84,45-59,1990,2,2,276
84,less than 15,1990,9,3,4920
84,30-44,1990,2,2,364
84,60-74,1990,5,1,648
84,60-74,1990,3,1,556
84,60-74,1990,1,1,812
84,45-59,1990,1,1,4640
84,60-74,1990,4,1,392
84,75 more,1990,2,1,68
84,15-29,1990,3,2,136
84,30-44,1990,9,2,420
84,30-44,1990,8,5,364
84,45-59,1990,9,2,116
84,45-59,1990,3,2,332
84,60-74,1990,5,2,128
84,75 more,1990,4,1,28
84,60-74,1990,6,2,144
84,30-44,1990,1,2,52
84,45-59,1990,1,2,32
84,60-74,1990,3,2,20
84,60-74,1990,2,2,20
84,15-29,1990,1,1,1152
84,less than 15,1990,2,1,8
84,75 more,1990,5,1,20
84,60-74,1990,4,2,12
84,15-29,1990,1,2,40
84,75 more,1990,1,1,44
84,less than 15,1990,6,2,20
84,60-74,1990,9,2,12
84,75 more,1990,3,1,20
84,less than 15,1990,6,1,28
84,less than 15,1990,5,1,12
84,75 more,1990,6,1,16
85,30-44,1990,9,6,13795
85,less than 15,1990,9,6,100976
85,15-29,1990,9,3,35654
85,45-59,1990,8,5,8084
85,60-74,1990,8,5,58428
85,75 more,1990,8,5,31908
85,45-59,1990,3,1,2936
85,30-44,1990,4,1,15200
85,15-29,1990,5,1,15924
85,30-44,1990,6,1,30740
85,30-44,1990,3,1,6504
85,30-44,1990,5,1,19372
85,30-44,1990,2,1,8800
85,45-59,1990,6,1,12692
85,less than 15,1990,9,3,6236
85,15-29,1990,5,2,4112
85,15-29,1990,9,4,2495
85,15-29,1990,9,6,5128
85,45-59,1990,9,6,17852
85,30-44,1990,6,2,3240
85,60-74,1990,9,6,9628
85,15-29,1990,4,2,408
85,30-44,1990,4,2,504
85,30-44,1990,5,2,2612
85,15-29,1990,6,2,3228
85,75 more,1990,9,6,6128
85,45-59,1990,6,2,2112
85,15-29,1990,6,1,27861
85,15-29,1990,3,1,1436
85,45-59,1990,2,1,6908
85,45-59,1990,5,1,8628
85,15-29,1990,4,1,6796
85,45-59,1990,4,1,6324
85,60-74,1990,5,1,468
85,30-44,1990,1,1,7644
85,60-74,1990,2,1,680
85,45-59,1990,4,2,320
85,45-59,1990,5,2,1280
85,15-29,1990,9,2,708
85,60-74,1990,3,2,4
85,15-29,1990,2,2,176
85,30-44,1990,3,2,108
85,60-74,1990,5,2,116
85,45-59,1990,1,1,8208
85,60-74,1990,4,1,392
85,15-29,1990,2,1,1544
85,45-59,1990,3,2,112
85,30-44,1990,9,2,88
85,30-44,1990,2,2,276
85,45-59,1990,2,2,140
85,30-44,1990,8,5,264
85,45-59,1990,1,2,112
85,15-29,1990,1,1,3212
85,60-74,1990,3,1,208
85,60-74,1990,1,1,436
85,30-44,1990,9,3,92
85,75 more,1990,5,1,8
85,15-29,1990,3,2,48
85,less than 15,1990,5,1,24
85,45-59,1990,9,2,28
85,less than 15,1990,6,1,40
85,60-74,1990,2,2,4
85,less than 15,1990,9,2,8
85,15-29,1990,1,2,24
85,30-44,1990,1,2,84
85,60-74,1990,6,2,44
85,75 more,1990,4,1,12
85,60-74,1990,6,1,168
85,15-29,1990,8,5,4
85,75 more,1990,2,1,36
85,60-74,1990,1,2,4
85,less than 15,1990,6,2,12
85,less than 15,1990,5,2,8
85,60-74,1990,9,2,8
85,75 more,1990,5,2,4
85,75 more,1990,1,1,32
85,75 more,1990,3,1,4
85,75 more,1990,6,1,4
86,75 more,1990,8,5,26652
86,15-29,1990,6,2,2728
86,15-29,1990,9,3,37738
86,60-74,1990,8,5,40492
86,less than 15,1990,9,6,66431
86,45-59,1990,9,6,11764
86,60-74,1990,9,6,7524
86,75 more,1990,9,6,5108
86,30-44,1990,3,1,7200
86,60-74,1990,4,1,284
86,15-29,1990,6,1,14818
86,30-44,1990,5,1,17504
86,30-44,1990,4,1,13452
86,45-59,1990,5,1,8460
86,30-44,1990,6,1,19460
86,45-59,1990,4,1,6124
86,15-29,1990,9,6,3884
86,30-44,1990,5,2,2048
86,45-59,1990,5,2,1160
86,30-44,1990,9,6,9073
86,30-44,1990,4,2,592
86,45-59,1990,8,5,4756
86,less than 15,1990,9,3,4265
86,15-29,1990,4,2,536
86,15-29,1990,5,2,3180
86,30-44,1990,2,2,168
86,30-44,1990,9,2,264
86,45-59,1990,2,1,4176
86,15-29,1990,5,1,11992
86,15-29,1990,4,1,6108
86,30-44,1990,2,1,5364
86,60-74,1990,3,1,344
86,45-59,1990,3,1,3908
86,45-59,1990,6,1,9257
86,60-74,1990,2,1,524
86,30-44,1990,3,2,104
86,45-59,1990,4,2,316
86,15-29,1990,2,2,100
86,15-29,1990,2,1,868
86,15-29,1990,3,1,1864
86,30-44,1990,1,1,3708
86,45-59,1990,1,1,5048
86,60-74,1990,6,1,212
86,45-59,1990,6,2,1736
86,60-74,1990,1,1,920
86,30-44,1990,6,2,2604
86,30-44,1990,8,5,132
86,60-74,1990,2,2,4
86,15-29,1990,1,1,1336
86,15-29,1990,9,4,1464
86,15-29,1990,9,2,1120
86,30-44,1990,9,3,296
86,45-59,1990,1,2,28
86,15-29,1990,3,2,80
86,60-74,1990,4,2,8
86,45-59,1990,3,2,92
86,60-74,1990,5,1,516
86,45-59,1990,9,2,80
86,45-59,1990,2,2,136
86,75 more,1990,1,1,20
86,60-74,1990,6,2,80
86,60-74,1990,5,2,68
86,75 more,1990,2,1,64
86,15-29,1990,1,2,20
86,30-44,1990,1,2,16
86,75 more,1990,4,1,24
86,75 more,1990,3,1,8
86,less than 15,1990,6,2,4
86,60-74,1990,9,2,12
86,75 more,1990,6,1,5
86,less than 15,1990,6,1,16
86,less than 15,1990,5,1,4
86,75 more,1990,5,1,4
86,60-74,1990,3,2,4
87,30-44,1990,9,6,8062
87,less than 15,1990,9,6,53115
87,75 more,1990,8,5,29644
87,15-29,1990,9,3,29710
87,45-59,1990,9,6,10488
87,60-74,1990,8,5,43660
87,60-74,1990,9,6,6884
87,15-29,1990,4,1,5648
87,15-29,1990,5,1,11090
87,30-44,1990,3,1,6560
87,30-44,1990,4,1,13660
87,15-29,1990,6,1,13234
87,30-44,1990,6,1,18689
87,45-59,1990,3,1,3708
87,45-59,1990,4,1,7196
87,45-59,1990,2,1,4332
87,45-59,1990,5,1,8876
87,45-59,1990,6,1,10488
87,less than 15,1990,9,3,3376
87,15-29,1990,5,2,2600
87,30-44,1990,6,2,2256
87,15-29,1990,9,6,3140
87,45-59,1990,6,2,1772
87,45-59,1990,8,5,4720
87,75 more,1990,9,6,4980
87,15-29,1990,3,1,1652
87,30-44,1990,2,1,4788
87,30-44,1990,5,1,16596
87,30-44,1990,1,1,3120
87,60-74,1990,1,1,824
87,15-29,1990,9,4,1377
87,15-29,1990,4,2,240
87,15-29,1990,9,2,1308
87,15-29,1990,6,2,2000
87,30-44,1990,5,2,1708
87,30-44,1990,9,3,205
87,45-59,1990,5,2,960
87,45-59,1990,4,2,328
87,15-29,1990,2,1,908
87,60-74,1990,4,1,280
87,15-29,1990,3,2,60
87,15-29,1990,1,1,1240
87,60-74,1990,3,1,440
87,60-74,1990,2,1,780
87,45-59,1990,2,2,124
87,45-59,1990,1,1,4364
87,30-44,1990,3,2,152
87,30-44,1990,2,2,180
87,30-44,1990,4,2,508
87,15-29,1990,1,2,36
87,60-74,1990,5,1,428
87,45-59,1990,3,2,104
87,30-44,1990,8,5,120
87,60-74,1990,5,2,104
87,15-29,1990,2,2,92
87,30-44,1990,9,2,312
87,30-44,1990,1,2,32
87,60-74,1990,6,1,244
87,75 more,1990,4,1,24
87,45-59,1990,9,2,92
87,60-74,1990,6,2,72
87,60-74,1990,4,2,24
87,75 more,1990,2,1,72
87,75 more,1990,1,1,56
87,45-59,1990,1,2,12
87,60-74,1990,3,2,8
87,less than 15,1990,9,2,4
87,15-29,1990,8,5,4
87,60-74,1990,2,2,8
87,less than 15,1990,1,1,8
87,less than 15,1990,6,1,16
87,75 more,1990,5,1,4
87,60-74,1990,9,2,4
87,75 more,1990,6,1,4
88,less than 15,1990,9,6,76010
88,less than 15,1990,9,3,4470
88,15-29,1990,9,3,27528
88,45-59,1990,9,6,12892
88,30-44,1990,9,6,10938
88,15-29,1990,6,2,3600
88,15-29,1990,9,6,5156
88,45-59,1990,6,2,2664
88,60-74,1990,8,5,39176
88,60-74,1990,9,6,6488
88,75 more,1990,8,5,24680
88,30-44,1990,5,1,13960
88,45-59,1990,3,1,2748
88,45-59,1990,4,1,6288
88,30-44,1990,4,1,12784
88,15-29,1990,6,1,20635
88,15-29,1990,4,1,5724
88,15-29,1990,5,1,11836
88,30-44,1990,3,1,5128
88,45-59,1990,6,1,13080
88,15-29,1990,3,1,1168
88,30-44,1990,2,1,5438
88,45-59,1990,2,1,4220
88,45-59,1990,5,1,7168
88,60-74,1990,5,1,504
88,60-74,1990,3,1,300
88,15-29,1990,5,2,3188
88,45-59,1990,8,5,5888
88,75 more,1990,9,6,3936
88,15-29,1990,2,1,1020
88,30-44,1990,6,1,26638
88,60-74,1990,4,1,268
88,60-74,1990,2,1,712
88,15-29,1990,9,4,2121
88,30-44,1990,6,2,3996
88,45-59,1990,4,2,364
88,45-59,1990,1,1,3200
88,30-44,1990,4,2,392
88,30-44,1990,5,2,1772
88,45-59,1990,5,2,1060
88,15-29,1990,4,2,440
88,45-59,1990,2,2,88
88,60-74,1990,1,1,600
88,15-29,1990,9,2,1404
88,30-44,1990,2,2,156
88,45-59,1990,3,2,104
88,60-74,1990,6,1,240
88,30-44,1990,1,1,2300
88,30-44,1990,3,2,84
88,30-44,1990,8,5,184
88,30-44,1990,9,2,200
88,45-59,1990,1,2,40
88,60-74,1990,6,2,84
88,60-74,1990,2,2,8
88,15-29,1990,1,1,968
88,15-29,1990,3,2,40
88,15-29,1990,1,2,12
88,60-74,1990,5,2,84
88,60-74,1990,4,2,16
88,75 more,1990,4,1,24
88,30-44,1990,9,3,44
88,75 more,1990,2,1,64
88,45-59,1990,9,2,80
88,75 more,1990,6,1,12
88,less than 15,1990,6,2,16
88,less than 15,1990,9,2,8
88,less than 15,1990,5,2,8
88,15-29,1990,2,2,20
88,15-29,1990,8,5,4
88,60-74,1990,9,2,4
88,75 more,1990,3,1,24
88,75 more,1990,5,1,4
88,less than 15,1990,6,1,36
88,less than 15,1990,5,1,8
88,75 more,1990,1,1,12
88,30-44,1990,1,2,4
89,less than 15,1990,9,6,60931
89,15-29,1990,5,2,2704
89,45-59,1990,9,6,9308
89,less than 15,1990,9,3,3350
89,15-29,1990,9,3,20166
89,60-74,1990,8,5,38521
89,45-59,1990,8,5,4517
89,60-74,1990,9,6,5641
89,75 more,1990,9,6,4164
89,75 more,1990,8,5,24976
89,15-29,1990,6,1,15655
89,30-44,1990,3,1,4744
89,15-29,1990,4,1,4665
89,30-44,1990,5,1,13932
89,45-59,1990,4,1,4556
89,45-59,1990,5,1,6452
89,15-29,1990,5,1,10432
89,45-59,1990,3,1,2664
89,30-44,1990,6,1,18144
89,30-44,1990,2,1,5165
89,30-44,1990,4,1,10910
89,45-59,1990,2,1,4153
89,60-74,1990,4,1,252
89,60-74,1990,2,1,740
89,15-29,1990,9,6,4177
89,30-44,1990,9,6,8422
89,30-44,1990,4,2,464
89,30-44,1990,6,2,2156
89,30-44,1990,5,2,1817
89,45-59,1990,6,2,1368
89,15-29,1990,9,4,1687
89,15-29,1990,4,2,264
89,15-29,1990,6,2,2348
89,30-44,1990,9,2,140
89,45-59,1990,1,2,24
89,45-59,1990,5,2,1164
89,30-44,1990,1,1,2840
89,45-59,1990,1,1,3340
89,45-59,1990,6,1,8937
89,15-29,1990,2,2,84
89,30-44,1990,9,3,77
89,15-29,1990,2,1,920
89,15-29,1990,3,1,980
89,60-74,1990,6,1,325
89,30-44,1990,3,2,140
89,15-29,1990,9,2,936
89,60-74,1990,3,1,312
89,15-29,1990,1,2,8
89,30-44,1990,8,5,176
89,45-59,1990,4,2,348
89,45-59,1990,9,2,52
89,60-74,1990,5,2,80
89,15-29,1990,1,1,924
89,60-74,1990,5,1,496
89,60-74,1990,1,1,888
89,45-59,1990,3,2,152
89,45-59,1990,2,2,88
89,75 more,1990,2,1,68
89,15-29,1990,3,2,48
89,less than 15,1990,9,2,12
89,30-44,1990,2,2,128
89,less than 15,1990,6,1,12
89,75 more,1990,5,1,20
89,60-74,1990,4,2,12
89,60-74,1990,3,2,12
89,75 more,1990,1,1,48
89,60-74,1990,6,2,68
89,less than 15,1990,5,1,8
89,30-44,1990,1,2,12
89,60-74,1990,2,2,8
89,less than 15,1990,5,2,4
89,15-29,1990,8,5,4
89,75 more,1990,4,1,24
89,75 more,1990,6,1,4
90,less than 15,1990,9,6,26630
90,15-29,1990,9,3,10727
90,60-74,1990,8,5,12072
90,30-44,1990,9,6,4353
90,less than 15,1990,9,3,1489
90,45-59,1990,9,6,4813
90,45-59,1990,5,2,388
90,45-59,1990,8,5,2408
90,60-74,1990,9,6,2220
90,75 more,1990,8,5,6564
90,75 more,1990,9,6,1328
90,30-44,1990,5,1,5352
90,45-59,1990,6,1,4276
90,45-59,1990,4,1,2672
90,30-44,1990,6,1,8196
90,30-44,1990,4,1,5940
90,30-44,1990,2,1,1576
90,30-44,1990,3,1,2660
90,45-59,1990,5,1,2656
90,15-29,1990,9,6,1984
90,30-44,1990,6,2,936
90,45-59,1990,2,2,36
90,15-29,1990,4,1,2552
